1.,http://product.dangdang.com/24002114.html,朗读手册（三册套装）,吉姆・崔利斯,2016-07-01,新星出版社,31902条评论
2.,http://product.dangdang.com/22938482.html,彭懿童书阅读指南：《世界图画书阅读与经典》《世界儿童文学阅读与经典》,彭懿,2011-09-01,接力出版社,10748条评论
3.,http://product.dangdang.com/23340869.html,幸福的种子,松居直,2013-09-01,２１世纪出版社,54128条评论
4.,http://product.dangdang.com/24002050.html,朗读手册（最终修订版）,吉姆・崔利斯,2016-07-01,新星出版社,17472条评论
5.,http://product.dangdang.com/22934130.html,《世界图画书阅读与经典》,彭懿,2012-12-12,接力出版社,9242条评论
6.,http://product.dangdang.com/24179449.html,我的图画书论,松居直,2017-01-01,新疆青少年出版社,5656条评论
7.,http://product.dangdang.com/23332865.html,子涵讲童书（2册套装）,梅子涵,2013-09-01,少年儿童出版社,2863条评论
8.,http://product.dangdang.com/22586001.html,阅读的力量,斯蒂芬,2011-12-01,新疆青少年出版社,18900条评论
9.,http://product.dangdang.com/24033689.html,书语者（如何激发孩子的阅读潜能）,唐娜琳・米勒,2016-09-01,新疆青少年出版社,7067条评论
10.,http://product.dangdang.com/23617217.html,大猫老师的绘本作文课 一年级,陈迅��,2014-12-01,北京联合出版公司,12677条评论
11.,http://product.dangdang.com/24045587.html,《大猫老师的绘本作文课?三年级》,陈迅��,2016-10-01,北京联合出版公司,6073条评论
12.,http://product.dangdang.com/23807170.html,大猫老师的绘本作文课・二年级,陈迅��,2015-11-01,北京联合出版公司,8007条评论
13.,http://product.dangdang.com/24002051.html,朗读手册Ⅱ,吉姆・崔利斯,2016-07-01,新星出版社,4406条评论
14.,http://product.dangdang.com/20856868.html,给孩子100本最棒的书,安妮塔西尔维,2010-05-01,湖南少儿出版社,14556条评论
15.,http://product.dangdang.com/23906996.html,[禹田・阅读理论经典书系]说来听听：儿童、阅读与讨论,艾登・钱伯斯,2016-02-16,北京联合出版公司,8519条评论
16.,http://product.dangdang.com/25069354.html,如何给孩子读绘本,松居直,2017-05-01,北京联合出版公司,12765条评论
17.,http://product.dangdang.com/24216367.html,阅读理论经典书系：图画书宝典,丹尼丝・I.马图卡,2017-01-01,北京联合出版公司,2638条评论
18.,http://product.dangdang.com/23906995.html,[禹田・阅读理论经典书系]打造儿童阅读环境,艾登・钱伯斯,2016-02-16,北京联合出版公司,6871条评论
19.,http://product.dangdang.com/24034655.html,韩兴娥海量阅读套餐,玄老汉,2016-08-01,辽宁少年儿童出版社,699条评论
20.,http://product.dangdang.com/23654447.html,绘本是最好的教科书：跟着儿童心理学家读绘本,吴念阳,2015-03-01,北京大学出版社,4858条评论
21.,http://product.dangdang.com/23177219.html,花婆婆方素珍  原创绘本馆：绘本阅读时代,方素珍,2013-02-01,浙江少年儿童出版社,4210条评论
22.,http://product.dangdang.com/22561762.html,绘本有什么了不起,林美琴,2012-01-01,新疆青少年出版社,9583条评论
23.,http://product.dangdang.com/24191697.html,当绘本遇见戏剧:教室里的小剧场,葛琦霞,2017-03-01,外语教学与研究出版社,4891条评论
24.,http://product.dangdang.com/24005667.html,朗读手册Ⅲ,吉姆・崔利斯,2016-07-01,新星出版社,2535条评论
25.,http://product.dangdang.com/20813700.html,《绘本赏析与创意教学》  启发创意教学丛书,余治莹,2010-04-01,河北教育出版社,9220条评论
26.,http://product.dangdang.com/22480465.html,绘本之力,河合隼雄,2011-08-01,贵州人民出版社,12274条评论
27.,http://product.dangdang.com/23186524.html,世界儿童文学阅读与经典,彭懿,2011-11-01,接力出版社,3329条评论
28.,http://product.dangdang.com/22615295.html,图画书应该这样读,彭懿,2012-02-01,接力出版社,10677条评论
29.,http://product.dangdang.com/23781967.html,小学语文儿童文学教学法,朱自强,2015-09-01,二十一世纪出版社,3452条评论
30.,http://product.dangdang.com/24013882.html,如何写好一个故事,安・华福・保罗,2016-08-01,新星出版社,1967条评论
31.,http://product.dangdang.com/23991643.html,儿童戏剧魔法棒,王添强,2016-06-01,新疆青少年出版社,2522条评论
32.,http://product.dangdang.com/25155176.html,耕林童书馆・图画书为什么重要（童书插画家是怎样炼成的？）,伦纳德・S.马库斯,2017-08-01,江苏凤凰美术出版社,1771条评论
33.,http://product.dangdang.com/22925803.html,Q书架.爱拼点读笔升级版（8G内存 随时扩容 操作更便捷）,爱拼益智产品教育研发组,2012-12-01,机械工业出版社,113条评论
34.,http://product.dangdang.com/24239948.html,思维导图学唐诗 （儿童思维导图唐诗绘本 30幅精选全彩唐诗思维导图学习卡）,陈星云,2017-04-01,中华工商联合出版社,684条评论
35.,http://product.dangdang.com/22560360.html,童书创作实用指南,苔丝狄蒙娜,2011-11-01,接力出版社,1062条评论
36.,http://product.dangdang.com/24179325.html,观赏图画书中的图画,珍・杜南,2017-01-01,新疆青少年出版社,1517条评论
37.,http://product.dangdang.com/23961601.html,儿童阅读专家指导书系・图画书的讲读艺术,陈晖,2016-05-04,明天出版社,1128条评论
38.,http://product.dangdang.com/23436047.html,书，儿童与成人,保罗,2014-03-01,湖南少儿出版社,2552条评论
39.,http://product.dangdang.com/24174451.html,幻想文学：阅读与经典,彭懿,2017-01-01,二十一世纪出版社,740条评论
40.,http://product.dangdang.com/23684132.html,怎样写作文,叶圣陶,2015-04-01,天天出版社有限责任公司,2701条评论
41.,http://product.dangdang.com/24229801.html,林良爷爷漫谈儿童文学：浅语的艺术|纯真的境界（共两册）,林良,2017-04-01,福建少年儿童出版社,920条评论
42.,http://product.dangdang.com/23602599.html,欢欣岁月,福建少年儿童出版社,2014-12-03,湖南少年儿童出版社,1941条评论
